A 	 1 	2 	2 	2 	2 	2 	2 	3 	3 	3 	3 	2 	3 	3 	3 	3 	
A 	 2 	2 	4 	4 	4 	4 	2 	4 	7 	7 	7 	2 	4 	7 	6 	6 	
A 	 3 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 4 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 5 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 6 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 7 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 8 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 9 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 10 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	2 	4 	7 	6 	1 	
A 	 11 	2 	4 	7 	6 	1 	2 	4 	7 	6 	6 	2 	4 	7 	7 	7 	
A 	 12 	2 	4 	4 	4 	4 	2 	2 	2 	2 	2 	2 	2 	2 	2 	2 	
B 	 1 	2 	2 	2 	2 	2 	3 	3 	3 	3 	3 	3 	3 	3 	3 	3 	
B 	 2 	4 	4 	4 	4 	4 	7 	7 	7 	7 	7 	6 	6 	6 	6 	6 	
B 	 3 	1 	1 	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 4 	1 	0 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	
B 	 5 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	
B 	 6 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 7 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	1 	1 	0 	0 	0 	
B 	 8 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	1 	0 	0 	
