A 	 1 	5 	5 	5 	5 	5 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 2 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 3 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 4 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 5 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 6 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 7 	5 	0 	0 	0 	0 	5 	0 	0 	0 	3 	5 	0 	0 	0 	0 	
A 	 8 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 9 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 10 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 11 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	
A 	 12 	5 	0 	0 	0 	0 	5 	0 	0 	0 	0 	5 	5 	5 	5 	5 	
B 	 1 	5 	5 	5 	5 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	
B 	 5 	0 	0 	0 	0 	3 	0 	0 	0 	0 	3 	0 	0 	0 	3 	3 	
B 	 6 	0 	0 	0 	3 	3 	0 	0 	3 	1 	3 	0 	3 	3 	0 	3 	
B 	 7 	3 	3 	0 	0 	1 	3 	3 	3 	3 	0 	0 	0 	0 	3 	3 	
B 	 8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	3 	3 	
B 	 9 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 11 	0 	0 	0 	0 	0 	0 	0 	0 	1 	1 	0 	0 	0 	2 	3 	
B 	 12 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	5 	5 	5 	5 	5 	
