A 	 1 	1 	1 	1 	1 	1 	1 	5 	5 	5 	5 	1 	3 	3 	3 	3 	
A 	 2 	1 	3 	3 	3 	3 	1 	3 	3 	3 	3 	1 	3 	3 	3 	3 	
A 	 3 	1 	3 	4 	4 	4 	1 	3 	3 	3 	4 	1 	3 	4 	4 	4 	
A 	 4 	1 	3 	4 	3 	3 	1 	3 	4 	4 	4 	1 	3 	3 	3 	3 	
A 	 5 	1 	3 	4 	4 	4 	1 	3 	3 	3 	4 	1 	3 	4 	4 	4 	
A 	 6 	1 	3 	4 	3 	3 	1 	3 	4 	4 	4 	1 	3 	3 	3 	3 	
A 	 7 	1 	3 	3 	3 	3 	1 	3 	3 	3 	3 	1 	3 	3 	3 	3 	
A 	 8 	1 	3 	3 	3 	5 	1 	3 	3 	5 	5 	1 	3 	5 	5 	5 	
A 	 9 	1 	5 	5 	5 	5 	1 	5 	5 	5 	4 	1 	5 	5 	4 	0 	
A 	 10 	1 	5 	4 	0 	0 	1 	5 	4 	0 	0 	1 	5 	4 	0 	0 	
A 	 11 	1 	5 	5 	4 	4 	1 	5 	5 	5 	4 	1 	5 	5 	5 	5 	
A 	 12 	1 	5 	5 	5 	5 	1 	5 	5 	5 	5 	1 	1 	1 	1 	1 	
B 	 1 	1 	1 	1 	1 	1 	5 	5 	5 	5 	5 	3 	3 	3 	3 	3 	
B 	 2 	3 	4 	4 	4 	3 	3 	4 	3 	4 	3 	3 	4 	3 	4 	3 	
B 	 3 	3 	4 	3 	4 	3 	3 	4 	4 	4 	3 	3 	3 	3 	3 	3 	
B 	 4 	3 	4 	4 	4 	3 	3 	3 	3 	4 	3 	3 	4 	4 	4 	3 	
B 	 5 	3 	4 	3 	3 	3 	3 	4 	4 	4 	3 	3 	3 	3 	3 	3 	
B 	 6 	3 	3 	3 	5 	5 	3 	3 	3 	5 	5 	3 	3 	5 	5 	5 	
B 	 7 	3 	5 	5 	5 	5 	5 	5 	5 	5 	4 	5 	5 	5 	4 	4 	
B 	 8 	5 	5 	4 	4 	3 	5 	4 	3 	3 	3 	5 	4 	4 	4 	4 	
B 	 9 	4 	4 	0 	0 	0 	0 	0 	0 	4 	0 	0 	0 	0 	0 	0 	
B 	 10 	0 	0 	0 	0 	4 	0 	0 	4 	4 	5 	0 	4 	4 	5 	5 	
B 	 11 	0 	0 	4 	5 	5 	4 	4 	4 	5 	5 	5 	4 	5 	5 	5 	
B 	 12 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	1 	1 	1 	1 	1 	
C 	 1 	1 	1 	1 	1 	1 	5 	5 	5 	5 	5 	3 	3 	3 	3 	3 	
C 	 2 	3 	3 	3 	3 	5 	3 	3 	3 	5 	5 	3 	3 	3 	5 	5 	
C 	 3 	3 	3 	5 	5 	5 	3 	5 	5 	5 	1 	3 	5 	5 	1 	1 	
C 	 4 	5 	5 	5 	1 	2 	5 	5 	1 	1 	2 	5 	1 	1 	2 	2 	
C 	 5 	5 	1 	1 	2 	2 	5 	1 	2 	2 	2 	5 	1 	2 	2 	4 	
C 	 6 	5 	1 	2 	4 	4 	1 	1 	4 	4 	3 	1 	4 	4 	3 	3 	
C 	 7 	4 	4 	3 	3 	3 	4 	3 	3 	3 	4 	3 	3 	5 	4 	4 	
C 	 8 	3 	3 	4 	3 	4 	3 	4 	4 	4 	3 	4 	4 	3 	3 	3 	
C 	 9 	4 	4 	3 	3 	3 	0 	0 	4 	3 	3 	0 	0 	0 	4 	4 	
