A 	 1 	6 	6 	6 	6 	6 	6 	8 	8 	8 	8 	6 	8 	8 	8 	8 	
A 	 2 	6 	8 	8 	8 	8 	6 	8 	8 	1 	8 	6 	8 	8 	8 	8 	
A 	 3 	6 	8 	8 	8 	8 	6 	8 	8 	8 	1 	6 	8 	8 	8 	8 	
A 	 4 	6 	8 	8 	1 	8 	6 	8 	8 	8 	8 	6 	8 	8 	8 	8 	
A 	 5 	6 	8 	8 	8 	8 	6 	8 	1 	8 	8 	6 	8 	8 	8 	8 	
A 	 6 	6 	8 	8 	8 	1 	6 	8 	8 	8 	8 	6 	8 	8 	1 	8 	
A 	 7 	6 	8 	8 	8 	8 	6 	8 	8 	8 	8 	6 	8 	8 	8 	8 	
A 	 8 	6 	8 	8 	8 	8 	6 	8 	8 	5 	5 	6 	8 	0 	5 	6 	
A 	 9 	6 	0 	5 	6 	6 	6 	0 	5 	6 	6 	6 	0 	5 	6 	5 	
A 	 10 	6 	0 	5 	6 	6 	6 	0 	5 	6 	6 	6 	8 	0 	5 	6 	
A 	 11 	6 	8 	8 	0 	5 	6 	8 	8 	8 	0 	6 	8 	1 	8 	8 	
A 	 12 	6 	8 	8 	8 	8 	6 	8 	8 	8 	8 	6 	6 	6 	6 	6 	
B 	 1 	6 	6 	6 	6 	6 	8 	8 	8 	8 	8 	1 	8 	8 	8 	8 	
B 	 2 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	1 	8 	
B 	 3 	8 	8 	8 	1 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	
B 	 4 	8 	8 	1 	8 	8 	1 	8 	8 	8 	8 	8 	8 	8 	8 	8 	
B 	 5 	8 	8 	8 	8 	8 	8 	8 	8 	1 	8 	8 	8 	8 	1 	8 	
B 	 6 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	
B 	 7 	8 	8 	1 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	
B 	 8 	8 	8 	5 	5 	5 	5 	5 	6 	6 	6 	6 	6 	6 	5 	5 	
B 	 9 	6 	5 	5 	6 	6 	5 	6 	6 	6 	6 	6 	6 	6 	5 	5 	
B 	 10 	6 	6 	5 	6 	6 	6 	5 	6 	6 	6 	6 	6 	6 	6 	6 	
B 	 11 	6 	6 	6 	6 	5 	5 	5 	6 	6 	6 	0 	0 	0 	0 	0 	
B 	 12 	1 	8 	8 	8 	8 	8 	8 	8 	8 	1 	6 	6 	6 	6 	6 	
C 	 1 	6 	6 	6 	6 	6 	8 	8 	8 	8 	8 	1 	8 	1 	8 	8 	
C 	 2 	8 	8 	8 	8 	8 	8 	8 	8 	8 	0 	8 	8 	8 	0 	5 	
C 	 3 	8 	8 	0 	5 	5 	8 	8 	0 	5 	5 	8 	8 	0 	5 	5 	
C 	 4 	8 	8 	8 	0 	5 	1 	8 	8 	0 	5 	8 	8 	8 	8 	0 	
C 	 5 	8 	8 	8 	8 	7 	8 	8 	0 	7 	7 	8 	8 	5 	0 	7 	
C 	 6 	8 	8 	5 	5 	0 	8 	5 	5 	5 	0 	8 	0 	5 	5 	5 	
C 	 7 	8 	7 	0 	5 	5 	8 	7 	0 	5 	5 	8 	7 	7 	0 	5 	
C 	 8 	5 	0 	7 	7 	0 	5 	6 	0 	7 	7 	6 	6 	6 	0 	7 	
C 	 9 	6 	6 	5 	6 	0 	5 	5 	6 	6 	6 	6 	6 	6 	5 	6 	
C 	 10 	6 	6 	5 	6 	6 	6 	5 	6 	6 	5 	5 	6 	6 	6 	5 	
C 	 11 	6 	6 	6 	6 	5 	6 	6 	5 	5 	8 	0 	0 	8 	8 	8 	
C 	 12 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	6 	6 	6 	6 	6 	
D 	 1 	6 	6 	6 	6 	6 	8 	8 	8 	1 	8 	8 	8 	8 	8 	8 	
D 	 2 	0 	0 	0 	0 	0 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	
D 	 3 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	
D 	 4 	5 	5 	5 	3 	5 	5 	5 	5 	5 	5 	5 	3 	5 	5 	5 	
D 	 5 	0 	5 	5 	5 	5 	0 	5 	5 	5 	5 	7 	0 	5 	5 	5 	
D 	 6 	7 	7 	0 	5 	5 	7 	7 	7 	0 	5 	0 	7 	7 	7 	0 	
D 	 7 	0 	7 	7 	7 	0 	5 	0 	7 	7 	7 	5 	0 	7 	7 	7 	
D 	 8 	5 	0 	7 	7 	7 	0 	5 	0 	7 	7 	0 	5 	0 	7 	7 	
D 	 9 	7 	0 	0 	7 	7 	0 	7 	5 	0 	7 	0 	7 	0 	5 	0 	
D 	 10 	5 	0 	5 	0 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	0 	
D 	 11 	8 	1 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	8 	
D 	 12 	8 	1 	8 	8 	1 	8 	8 	8 	8 	8 	6 	6 	6 	6 	6 	
E 	 1 	6 	6 	6 	6 	6 	8 	8 	8 	8 	8 	8 	8 	8 	8 	1 	
E 	 2 	0 	0 	8 	8 	8 	5 	5 	0 	8 	8 	5 	5 	5 	5 	8 	
E 	 3 	5 	5 	5 	5 	5 	5 	5 	3 	5 	3 	3 	5 	5 	5 	5 	
E 	 4 	5 	5 	5 	0 	7 	5 	5 	5 	7 	7 	5 	5 	0 	7 	7 	
E 	 5 	5 	0 	7 	7 	0 	5 	0 	7 	7 	0 	5 	0 	7 	0 	5 	
E 	 6 	0 	7 	7 	0 	5 	5 	0 	7 	0 	5 	5 	0 	7 	0 	5 	
