A 	 1 	4 	4 	4 	4 	4 	4 	2 	2 	2 	2 	4 	2 	1 	1 	1 	
A 	 2 	4 	2 	1 	0 	0 	4 	2 	1 	0 	0 	4 	2 	1 	1 	0 	
A 	 3 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	
A 	 4 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	
A 	 5 	4 	2 	1 	1 	1 	4 	2 	1 	0 	0 	4 	2 	1 	0 	0 	
A 	 6 	4 	2 	1 	1 	0 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	
A 	 7 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	
A 	 8 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	
A 	 9 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	4 	2 	1 	1 	1 	
A 	 10 	4 	2 	2 	2 	2 	4 	4 	4 	4 	4 	3 	3 	3 	3 	3 	
B 	 1 	4 	4 	4 	4 	4 	2 	2 	2 	2 	2 	1 	1 	1 	1 	1 	
B 	 2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	
B 	 3 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	
B 	 4 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	
B 	 5 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
B 	 6 	0 	0 	0 	0 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	
B 	 7 	0 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	
B 	 8 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	
B 	 9 	1 	1 	1 	0 	0 	1 	1 	1 	0 	0 	1 	1 	1 	1 	1 	
B 	 10 	2 	2 	2 	2 	2 	4 	4 	4 	4 	4 	3 	3 	3 	3 	3 	
C 	 1 	4 	4 	4 	4 	4 	2 	2 	2 	2 	2 	1 	1 	1 	1 	1 	
C 	 2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	
C 	 3 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	0 	
C 	 4 	1 	1 	1 	1 	0 	1 	1 	1 	1 	0 	1 	1 	1 	0 	0 	
C 	 5 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
C 	 6 	1 	0 	0 	0 	0 	1 	1 	0 	0 	1 	1 	0 	0 	0 	1 	
C 	 7 	1 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	1 	1 	1 	
C 	 8 	0 	0 	1 	1 	1 	0 	0 	1 	1 	1 	0 	1 	1 	1 	1 	
C 	 9 	0 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	
C 	 10 	2 	2 	2 	2 	2 	4 	4 	4 	4 	4 	3 	3 	3 	3 	3 	
D 	 1 	4 	4 	4 	4 	4 	2 	2 	2 	2 	2 	1 	1 	1 	1 	1 	
D 	 2 	1 	1 	1 	0 	0 	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	
D 	 3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	1 	1 	
D 	 4 	0 	0 	0 	1 	1 	0 	0 	1 	1 	1 	0 	0 	0 	1 	1 	
D 	 5 	1 	0 	0 	0 	0 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	
D 	 6 	0 	0 	0 	0 	0 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	
D 	 7 	1 	0 	0 	0 	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 	
D 	 8 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	1 	
