A 	 1 	0 	0 	0 	0 	0 	0 	2 	2 	2 	2 	0 	5 	5 	5 	5 	
A 	 2 	0 	5 	5 	5 	5 	0 	5 	5 	5 	5 	0 	5 	3 	3 	3 	
A 	 3 	0 	5 	5 	5 	3 	0 	5 	3 	3 	3 	0 	5 	3 	5 	5 	
A 	 4 	0 	5 	3 	3 	3 	0 	5 	5 	5 	5 	0 	5 	3 	3 	3 	
A 	 5 	0 	5 	5 	5 	3 	0 	5 	3 	3 	3 	0 	5 	3 	5 	5 	
A 	 6 	0 	5 	3 	3 	3 	0 	5 	5 	5 	5 	0 	5 	5 	5 	5 	
A 	 7 	0 	5 	5 	5 	5 	0 	5 	5 	5 	5 	0 	5 	5 	5 	5 	
A 	 8 	0 	5 	5 	5 	2 	0 	5 	5 	2 	2 	0 	5 	2 	2 	2 	
A 	 9 	0 	2 	2 	2 	2 	0 	2 	2 	2 	3 	0 	2 	2 	3 	1 	
A 	 10 	0 	2 	3 	1 	1 	0 	2 	3 	1 	1 	0 	2 	3 	1 	1 	
A 	 11 	0 	2 	2 	3 	3 	0 	2 	2 	2 	3 	0 	2 	2 	2 	2 	
A 	 12 	0 	2 	2 	2 	2 	0 	2 	2 	2 	2 	0 	0 	0 	0 	0 	
B 	 1 	0 	0 	0 	0 	0 	2 	2 	2 	2 	2 	5 	5 	5 	5 	5 	
B 	 2 	5 	3 	3 	3 	5 	5 	3 	5 	3 	5 	5 	3 	5 	3 	5 	
B 	 3 	5 	3 	5 	3 	5 	5 	3 	3 	3 	5 	5 	5 	5 	5 	5 	
B 	 4 	5 	3 	3 	3 	5 	5 	5 	5 	3 	5 	5 	3 	3 	3 	5 	
B 	 5 	5 	3 	5 	5 	5 	5 	3 	3 	3 	5 	5 	5 	5 	5 	5 	
B 	 6 	5 	5 	5 	2 	2 	5 	5 	5 	2 	2 	5 	5 	2 	2 	2 	
B 	 7 	5 	2 	2 	2 	2 	2 	2 	2 	2 	3 	2 	2 	2 	3 	3 	
B 	 8 	2 	2 	3 	3 	5 	2 	3 	5 	5 	5 	2 	3 	3 	3 	3 	
B 	 9 	3 	3 	1 	1 	1 	1 	1 	1 	3 	1 	1 	1 	1 	1 	1 	
B 	 10 	1 	1 	1 	1 	3 	1 	1 	3 	3 	2 	1 	3 	3 	2 	2 	
B 	 11 	1 	1 	3 	2 	2 	3 	3 	3 	2 	2 	2 	3 	2 	2 	2 	
B 	 12 	2 	2 	2 	2 	2 	2 	2 	2 	2 	2 	0 	0 	0 	0 	0 	
C 	 1 	0 	0 	0 	0 	0 	2 	2 	2 	2 	2 	5 	5 	5 	5 	5 	
C 	 2 	5 	5 	5 	5 	2 	5 	5 	5 	2 	2 	5 	5 	5 	2 	2 	
C 	 3 	5 	5 	2 	2 	2 	5 	2 	2 	2 	6 	5 	2 	2 	6 	6 	
C 	 4 	2 	2 	2 	6 	4 	2 	2 	6 	6 	4 	2 	6 	6 	4 	4 	
C 	 5 	2 	6 	6 	4 	4 	2 	6 	4 	4 	4 	2 	6 	4 	4 	3 	
C 	 6 	2 	6 	4 	3 	3 	6 	6 	3 	3 	5 	6 	3 	3 	5 	5 	
C 	 7 	3 	3 	5 	5 	5 	3 	5 	5 	5 	3 	5 	5 	2 	3 	3 	
C 	 8 	5 	5 	3 	5 	3 	5 	3 	3 	3 	5 	3 	3 	5 	5 	5 	
C 	 9 	3 	3 	5 	5 	5 	1 	1 	3 	5 	5 	1 	1 	1 	3 	3 	
C 	 10 	3 	3 	1 	1 	1 	2 	3 	3 	1 	1 	2 	3 	3 	1 	1 	
C 	 11 	2 	3 	1 	1 	3 	3 	1 	1 	3 	3 	2 	3 	3 	2 	2 	
C 	 12 	2 	2 	2 	2 	2 	2 	2 	2 	2 	2 	0 	0 	0 	0 	0 	
D 	 1 	0 	0 	0 	0 	0 	2 	2 	2 	2 	2 	2 	2 	2 	2 	2 	
D 	 2 	2 	2 	2 	2 	6 	2 	2 	6 	6 	6 	2 	6 	6 	4 	4 	
D 	 3 	6 	6 	4 	4 	4 	6 	4 	4 	4 	4 	4 	4 	4 	4 	4 	
D 	 4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	4 	
D 	 5 	4 	4 	4 	3 	4 	4 	4 	3 	3 	3 	3 	3 	5 	5 	5 	
D 	 6 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	2 	5 	5 	5 	
D 	 7 	3 	5 	5 	5 	5 	2 	5 	5 	5 	5 	2 	5 	5 	5 	5 	
D 	 8 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	5 	
D 	 9 	5 	5 	5 	5 	3 	3 	5 	5 	3 	2 	1 	3 	3 	3 	3 	
D 	 10 	1 	3 	3 	4 	4 	3 	3 	4 	4 	4 	3 	6 	4 	4 	4 	
D 	 11 	2 	6 	6 	4 	4 	2 	2 	6 	6 	6 	2 	2 	2 	2 	6 	
D 	 12 	2 	2 	2 	2 	2 	2 	2 	2 	2 	2 	0 	0 	0 	0 	0 	
E 	 1 	0 	0 	0 	0 	0 	2 	2 	2 	2 	6 	6 	6 	6 	6 	6 	
